Scenario,Type,ID,Text Prompt,Video Path,CogVideoX,easyanimatev4,gen3,vidu,tongyi,minimax,qingying,luma1.6,luma,kling1.5,opensora1.2,kling,pika,Mochi-1
Specific_autodrive,i2v,614,The ego-car turns to the right lane.,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/I2V/00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/i2v/Cog5B_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/i2v/Easyanimatev4_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/i2v/gen3_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/i2v/vidu_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/i2v/tongyi_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/i2v/minimax_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/i2v/qingying_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/i2v/luma1.6_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/i2v/luma_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/i2v/kling1.5_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/i2v/OpenSora1.2_00614.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/i2v/kling_00614.mp4,,
Specific_animation,i2v,615,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/I2V/00615.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/i2v/Cog5B_00615.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/i2v/Easyanimatev4_00615.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/i2v/gen3_00615.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/i2v/vidu_00615.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/i2v/tongyi_00615.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/i2v/qingying_00615.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/i2v/luma1.6_00615.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/i2v/luma_00615.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/i2v/kling1.5_00615.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/i2v/OpenSora1.2_00615.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/i2v/kling_00615.mp4,,
Specific_animation,i2v,616,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/I2V/00616.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/i2v/Cog5B_00616.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/i2v/Easyanimatev4_00616.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/i2v/gen3_00616.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/i2v/vidu_00616.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/i2v/tongyi_00616.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/i2v/qingying_00616.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/i2v/luma1.6_00616.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/i2v/luma_00616.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/i2v/kling1.5_00616.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/i2v/OpenSora1.2_00616.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/i2v/kling_00616.mp4,,
Specific_animation,i2v,617,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/I2V/00617.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/i2v/Cog5B_00617.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/i2v/Easyanimatev4_00617.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/i2v/gen3_00617.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/i2v/vidu_00617.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/i2v/tongyi_00617.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/i2v/qingying_00617.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/i2v/luma1.6_00617.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/i2v/luma_00617.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/i2v/kling1.5_00617.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/i2v/OpenSora1.2_00617.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/i2v/kling_00617.mp4,,
Specific_wordmodel,i2v,618,"Initially, the woman is talking, then she waves her hands, and last she turns her head to the man.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/I2V/00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/i2v/Cog5B_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/i2v/Easyanimatev4_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/i2v/gen3_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/i2v/vidu_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/i2v/tongyi_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/i2v/minimax_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/i2v/qingying_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/i2v/luma1.6_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/i2v/luma_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/i2v/kling1.5_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/i2v/OpenSora1.2_00618.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/i2v/kling_00618.mp4,,
Specific_wordmodel,i2v,619,"Initially, a person comes in from the back, then a car comes in from the back, after that, the weather changes to sunset.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/I2V/00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/i2v/Cog5B_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/i2v/Easyanimatev4_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/i2v/gen3_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/i2v/vidu_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/i2v/tongyi_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/i2v/minimax_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/i2v/qingying_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/i2v/luma1.6_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/i2v/luma_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/i2v/kling1.5_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/i2v/OpenSora1.2_00619.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/i2v/kling_00619.mp4,,
Specific_wordmodel,i2v,620,"The ball-shaped game character in the middle of the image jumps left first, then moves left, last, moves right.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/I2V/00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/i2v/Cog5B_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/i2v/Easyanimatev4_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/i2v/gen3_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/i2v/vidu_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/i2v/tongyi_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/i2v/minimax_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/i2v/qingying_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/i2v/luma1.6_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/i2v/luma_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/i2v/kling1.5_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/i2v/OpenSora1.2_00620.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/i2v/kling_00620.mp4,,
Specific_wordmodel,i2v,621,"The game character in the middle of the image moves right first, then jumps up into the fire, and last, moves left.",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/I2V/00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/i2v/Cog5B_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/i2v/Easyanimatev4_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/gen3/i2v/gen3_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/i2v/vidu_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/tongyi/i2v/tongyi_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/i2v/minimax_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/i2v/qingying_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/i2v/luma1.6_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/i2v/luma_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling1.5/i2v/kling1.5_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/i2v/OpenSora1.2_00621.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/i2v/kling_00621.mp4,,
Text generation,t2v,622,"Generate the text ""äººå·¥_¥è____¥ã_______"" with Japanese, in the city view",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00622.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00622.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00622.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00622.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00622.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00622.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00622.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00622.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00622.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00622.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00622.mp4
Text generation,t2v,623,"Generate the text ""AI-generated video: The quick brown fox jumps over the lazy dog. @2024!"" with English, in the city view",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00623.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00623.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00623.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00623.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00623.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00623.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00623.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00623.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00623.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00623.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00623.mp4
Text generation,t2v,624,"Generate the text ""äººå·¥_ºè_____"" with Chinese, in the city view",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00624.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00624.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00624.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00624.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00624.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00624.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00624.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00624.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00624.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00624.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00624.mp4
Text generation,t2v,625,"Generate the text ""Bienvenue! æ¬¢è_!"" with Multilingual, in the city view",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00625.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00625.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00625.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00625.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00625.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00625.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00625.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00625.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00625.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00625.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00625.mp4
Text generation,t2v,626,"Generate the text ""In the near future, artificial intelligence will revolutionize every industry, transforming the way we live, work, and interact with technology. This journey begins with imagination."" with English, in the city view",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00626.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00626.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00626.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00626.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00626.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00626.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00626.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00626.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00626.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00626.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00626.mp4
Text generation,t2v,627,"Generate the text ""Herzlich willkommen zur KI-Entwicklung!"" with German, in the city view",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00627.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00627.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00627.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00627.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00627.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00627.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00627.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00627.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00627.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00627.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00627.mp4
Text generation,t2v,628,"Generate the text ""AI-video: @home #future-ready 100%"", in the city view",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00628.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00628.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00628.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00628.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00628.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00628.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00628.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00628.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00628.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00628.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00628.mp4
Text generation,t2v,629,"Generate the text ""_Ø±Ø­Ø¨_Ø§ Ø¨__ __ _Ø³Øª_Ø¨_ Ø§_Ø°_Ø§Ø¡ Ø§_Ø§ØµØ·_Ø§Ø¹_."" with Arabic, in the city view",/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/concat_models/T2V/00629.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/CogVideoX/t2v/Cog5B_00629.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/easyanimatev4/t2v/Easyanimatev4_00629.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/vidu/t2v/vidu_00629.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/minimax/t2v/minimax_00629.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/qingying/t2v/qingying_00629.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma1.6/t2v/luma1.6_00629.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/luma/t2v/luma_00629.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/opensora1.2/t2v/OpenSora1.2_00629.mp4,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/kling/t2v/kling_00629.mp4,,/mnt/jfs-hdd/sora/samples/VideoGenEval-complete/VideoGen-Eval1.0/separate/Mochi-1/t2v/Mochi1_00629.mp4
